It was very nice to see historical places, we paid 25 TL per person.;;;;;;;;;;;;;;;;
It is very difficult to come by car and go over the hard roads, but we came in antiquity, but every part of it is destroyed and its history is not claimed, and the entrance fee is 10 TL. WCs are not allowed to enter because of bad smell. Also, the water at the entrance to the museum is 5 TL. They established a black market, but they are not claimed in the ancient city. 1969, a few of the excavations discovered in 2005. it has come to the sky but maybe tens or hundreds of times have not come to the surface. It is officially disrespectful to the past for them to enter the open air museum with a tractor and transport the tourists.;;;;;;;;;;;;;;;;
"Relatively well preserved, one of the great cities of its time, where excavations are still ongoing; It is one of the ancient cities that should be seen due to its location and natural beauty.";;;;;;;;;;;;;;;;
Now we went down to the city to take pictures with donkeys and goats. If you are not very keen on archeology, it is not worth going.;;;;;;;;;;;;;;;;
An ancient city with an Arena for 5000 people. It is possible to cross from Dalyan in 5 minutes with a small car ferry. Vehicle price is 15 TL. You can enter the ancient city with a museum card.;;;;;;;;;;;;;;;;
From places that preserve their natural texture.;;;;;;;;;;;;;;;;
It's very hot here, we're in July. So set your arrival time well. We pass from Dalyan with 5 TL per person one way, and you go up a light hill for 15 minutes. The road is not a path, it is a driveway under the sun. Under the trees at the ruins are a place to sit for a long time and look at the history.;;;;;;;;;;;;;;;;
It's a place that doesn't have many visitors. All the staff members are friendly.;;;;;;;;;;;;;;;;
It is definitely a place to go and see, history is calling you, not to mention its beauty.;;;;;;;;;;;;;;;;
The ancient city of Kaunos, famous for its rock tombs, was a commercially important port city, but lost its port feature over time as the sea was filled with alluvium. The acropolis, which forms the heart of the city, is built on a hill at a height of 152 meters. The theater with 33 rows of seats is located at the foot of the acropolis. One of the building remains in the west of the theater belongs to a basilica type church, while the other remains in the city are the remains of the Roman bath and the temple. The rock tombs, which can also be seen from Dalyan, were built in IV. It was built in the 19th century and was later used in the Roman period. The cavities carved into the rocks, which can be seen from the pier, are the places where giant fires are lit, which act as beacons for the ships docking at the ancient port to transport cargo to Kaunos. According to Herodotus, the father of history, the people of Caunos were from the indigenous people of Caria, but they considered themselves Cretans. The geographer Strabo also writes that Kaunos has a shipyard and a port that can be closed. The port of the city was Sülüklü Göl below the acropolis. At that time, the sea was reaching the acropolis of Kaunos.;;;;;;;;;;;;;;;;
Bring your water, etc., while the stadium is being renovated, the cafeteria is 8 liras.;;;;;;;;;;;;;;;;
Definitely a must see place full of history intertwined with different times;;;;;;;;;;;;;;;;
I think I went in the wrong season, donkeys, goats and I was there, the waterways are still working. The road with land access is very dusty.;;;;;;;;;;;;;;;;
A wonderful place to visit, an ancient city to see;;;;;;;;;;;;;;;;
The ancient city is worth seeing, the entrance fee is 10 TL, 250ml water is 5 TL, for the first time in my life they asked for 5 TL for small water, I'm shocked whoever determines these prices, take a drink with you, there is not much shade, the sun will be on your head.;;;;;;;;;;;;;;;;
I think it's a place to meet. Only I went on the Dalyan tour boat. Our people visit such places as stones. But it's not like that, go and see. Do not forget that all the historical artifacts found here are exhibited in the city museum in Fethiye.;;;;;;;;;;;;;;;;
There is no order to go around and the ruins are scattered. There are only some finds and clues of previous civilizations that have not yet been built as a city. However, no comprehensive study has been done. The entrance is 14 TL and when you come from the beach by boat, you walk to the area for 10 minutes. It's a tough trail that goes upwards in the heat. Especially if you come from the sea salty. Hats, glasses, water, sunscreen are a must in summer. May not be good with children over 65 years old. There is a passenger transportation system that is used only on a contractual basis. Tourists went upstairs with it, but we couldn't use it. 5 6 better times to visit in the summer, tickets are issued until 7 and closes at 8 pm.;;;;;;;;;;;;;;;;
To go here, you first have to go to Dalyan. You arrive here after a short but pleasant boat ride and walking two and a half kilometers on the village road. You enter the ruins from the gravel road. If you do not have a museum card, there is a fee of 17.5 TL. It's quite a large place. There are places such as churches, theaters and temples inside. However, the coffee shop at the entrance is quite expensive. We paid 27 TL for two Turkish coffees, even though the museum gave the card half a discount. The coffees also came in a small cardboard box.;;;;;;;;;;;;;;;;
A wonderful ancient city is a must-see. Entrance is 10TL. You can also enter with a museum card.;;;;;;;;;;;;;;;;
It is a beautiful ancient city that should be visited during cool hours.;;;;;;;;;;;;;;;;
You should not come to Dalyan and not return without seeing it. About 1 hour is sufficient for the sightseeing route. However, if you want to go up to the castle on the hill, you have to spend more time. The castle road may be a bit tiring, but the view is beautiful. If you do not have a museum card, the entrance fee is 17.50 TL as of January 2022.;;;;;;;;;;;;;;;;
It is such a place where history and nature are intertwined that one hill sees the lake, the other one is insatiable to see the sea.;;;;;;;;;;;;;;;;
I would recommend it to history lovers. It's a great historical city, but either go in the morning or it gets very hot in the evening.;;;;;;;;;;;;;;;;
can say that it is a place that can be visited in Muğla Fethiye. He seemed a little indifferent because of his distance. An area where you can easily see animals such as goats, donkeys, turtles and squirrels, it is a visible place, but it is 40 km away from Köyceğiz and its winding roads make you wonder if it is worth this beauty. I actually went for the Tombs of the Kings but I could only see it from afar and that was a disappointment for me.;;;;;;;;;;;;;;;;
We passed by Sandalla across the town of Dalyan. Duration is 5 minutes, round trip is 20 TL. On the opposite beach, there is a 2 km walk in nature, there is no slope on the road. In the last 100 meters, you go up a little hill and reach the entrance of the city. The ancient city is beautiful, but the walking path is also very nice if the weather is not hot.;;;;;;;;;;;;;;;;
The ancient city and royal tombs were impressive;;;;;;;;;;;;;;;;
It is an excellent cultural treasure, which we entered as a small place, but encountered a very large and gigantic ancient city.;;;;;;;;;;;;;;;;
It was huge. The museum clerk was very knowledgeable. It was there that they told us about the Muzekart application for the first time.;;;;;;;;;;;;;;;;
Kaunos is the city of the Persians. You should definitely see the rock tombs. Then go to the Iztuzu beach. It is a region with carats and blue crabs. Very nice sand and shallow beach. Egg laying time is coming more. I recommend seeing and eating blue crabs. Meat is delicious.;;;;;;;;;;;;;;;;
Don't have high expectations, if you're passing over the road, you can stop by and visit the lake, the view is very beautiful.;;;;;;;;;;;;;;;;
It is still standing and with its magnificent position, it makes you feel like you can't get out of it.;;;;;;;;;;;;;;;;
Ancient cities have always attracted my attention. The seaside, especially the castle walls, theater areas. The period they were built and the craftsmen who made them and the architectural features of the period are very beautiful.;;;;;;;;;;;;;;;;
You feel yourself in that period, you will arrive in 15 minutes after the ferry and boat crossing from Dalyan.;;;;;;;;;;;;;;;;
Visiting more than 15 ancient cities in the last year, this one is a bit pale compared to the others. The theater, bath, Byzantine church are beautiful. Excavations continue. If you are near Dalyan or Köyceğiz, travel if the weather is not too hot. Free with the museum card.;;;;;;;;;;;;;;;;
Ekincike is a must-see if you happen to be on your way, but the roads can be a bit of a hassle. The roads are very winding.;;;;;;;;;;;;;;;;
Roman architecture and Hellenistic architecture are active. The climb to the castle is challenging but worth the view.;;;;;;;;;;;;;;;;
Ancient city dating back to 6 AD. Its 5000-seat theater, mosaics and altar are worth seeing. The view is beautiful. You can reach it by boat, by taking the ferry, by car or in a tractor trailer. Entry to the ruins for 2019: 14 TL, primary school students free.;;;;;;;;;;;;;;;;
didn't go into the city. I only saw the graves from afar. But it is definitely worth seeing for those who love historical places. The photos I added belong to the graves. The city is a little further away, so don't be deceived.;;;;;;;;;;;;;;;;
The date is history, but there is no careless freak order, entrance 17 ₺, you should pass from dalyan with a vehicle.;;;;;;;;;;;;;;;;
It is a place to visit with curiosity despite the heat of August. I recommend you to buy drinks etc. in your expensive backpack at the entrance.;;;;;;;;;;;;;;;;
If you want a different experience on the mini ferry, one of the rare places where history and nature meet, you can take a boat tour.;;;;;;;;;;;;;;;;
There is not much of a building worth seeing, maybe it will be manageable when the renovations are finished.;;;;;;;;;;;;;;;;
The excavations are not finished yet, but it must be seen, the ancient theater is under repair, it cannot be visited, other places are open.;;;;;;;;;;;;;;;;
An amazing place. Everyone should definitely visit.;;;;;;;;;;;;;;;;
must-see place in the evening, when you are looking at the royal tombs, a surprise visitor may come to you, you can come across with a beautiful route with a boat tour. By the way, the reeds blew too much, it is very ugly to wash them with pressurized water in mud baths.;;;;;;;;;;;;;;;;
The ancient theater is in really good condition. It is recommended. Must go.;;;;;;;;;;;;;;;;
Visiting places that reflect history gives a different taste.;;;;;;;;;;;;;;;;
Take your water with you 0.5 ml of water 7₺ and don't go with a baby carriage, a room with limited space will be a burden on you.;;;;;;;;;;;;;;;;
There could have been more explanatory signs, and the prices in the buffet at the exit are very expensive.;;;;;;;;;;;;;;;;
I recommend a suitable place for hiking worth seeing. I say go across Dalyan with a boat;;;;;;;;;;;;;;;;
This is a place that smells of history.;;;;;;;;;;;;;;;;
It is very difficult to reach. Travel boats reach within the tour. or from Dalyan by boat for 5TL (2017 price). You have to reach the ancient city by walking from here. Or there is a tractor transportation for 5TL one way. The theater is partially standing in the ancient city. There is nothing else. I wouldn't recommend it.;;;;;;;;;;;;;;;;
The current state, which has not been fully excavated, is not worth seeing, but if excavations are made in the future, it will be worth seeing.;;;;;;;;;;;;;;;;
I strongly recommend that you bring water to drink with you when you go.;;;;;;;;;;;;;;;;
I don't know why it's a supernatural beauty, but when you visit this place, you feel a sense of peace.;;;;;;;;;;;;;;;;
You can visit this Lycian settlement with the boats you can board from Dalyan. It has a really beautiful view and it's a big campus.;;;;;;;;;;;;;;;;
So beautiful place.;;;;;;;;;;;;;;;;
You can park your car a little far away and reach it on foot. It is a city built on a very large area and you have to go up and down.;;;;;;;;;;;;;;;;
The museum card is valid.. The ruins on the left side of the entrance are closed.. There are some ruins on the lower side.. The ancient theater has survived a little.. There are wall ruins on the hill.. If you continue to the king tombs, it is closed.. King tombs are not allowed.. You cross the ferry with your vehicle and continue...;;;;;;;;;;;;;;;;
You can enter with a museum card. It's a little hard to come by. You will either go around Köyceğiz with your car for more than 1 hour or you will cross the road with a ferry, which is more logical. Since we have children spread over a very large area, we could not visit the lower parts, we only visited the upper parts. We have not seen any work that has not been done on an unmaintained ancient city. Still, I think it's worth going.;;;;;;;;;;;;;;;;
Entrance is 17.50 TL for those who have a museum card. The museum card can also be bought from the entrance point for 60 TL. If you are interested in historical places, you can visit all the places for free for 1 year by paying 60 TL. If we come to Kaunos, it is worth a visit. You will cross the mountain in a short time. The ferry fee is 23 TL per vehicle, it takes about 3-5 minutes to cross.;;;;;;;;;;;;;;;;
You can go to Çandır either by car or on foot by the tiny ferry from Dalyan. There are also sandals to cross. Located within the borders of Çandır village, the ancient city of Kaunos was an important commercial port city in Antiquity.;;;;;;;;;;;;;;;;
It is a place that is only a small example of the unique historical and cultural richness of my beautiful country, but we have a historical weakness as a nation, I think that we cannot pay enough attention to cultural heritage.;;;;;;;;;;;;;;;;
The ancient city is beautiful, but unfortunately the direction and information signs are very lacking.;;;;;;;;;;;;;;;;
It is in a very difficult place in terms of location, but it has a magnificent view that is worth the difficulty.;;;;;;;;;;;;;;;;
except for the bad roads, enjoyable informed time can be spent;;;;;;;;;;;;;;;;
Spread over a large area, a beautiful must-see place;;;;;;;;;;;;;;;;
It is a beautiful place, but the surroundings are very neglected. There are not enough signposts on the road. You come all the way to the bottom of the area and you wonder where to enter here, where to park the car. Let me give you important information for those who will come from Dalyan by car. I learned that there are ferry services between Dalyan and Kaunos after 60 km from the highway.;;;;;;;;;;;;;;;;
For those without a car: Walk along the river until you come across the tombs of the kings. You will see the sandals. The female friend will take you across (7.5 TL go and come) and will describe the 2 km locked cobblestone road. If you walk at a time when the sun's rays come with oblique pains, you will proceed in the shade of the trees. It's a pleasure to watch. The signs are enough to get you there. When you get close, you reach the ancient city from 100m of land.. (Get lots of water and pomegranate juice from the aunts by the roadside). Have a shoe suitable for all terrains.;;;;;;;;;;;;;;;;
Nice place for those who care about ancient ruins. But it doesn't appeal to me;;;;;;;;;;;;;;;;
A place to visit with ample time;;;;;;;;;;;;;;;;
Only 30 percent of it has been exposed yet. If you have a museum, don't forget to take it with you. The entrance fee is 17.50 TL. It is the most logical way to get there by ferry with 3 cars from the center of Dalyan. At least 2 hours are required to visit comfortably and enjoy it. There are theaters, baths, fountains, churches etc. There are places to see.;;;;;;;;;;;;;;;;
You can reach the must-see places after a short walk by crossing the boat from the sea instead of using the highway for transportation. The walking path and the pleasant scenery are worth seeing.;;;;;;;;;;;;;;;;
Getting lost in history and in the forest. It is impossible to come to Dalyan and not see it.;;;;;;;;;;;;;;;;
“A divine city” for those who want a short summary. Since we did not have a short time (to avoid being a little hot), we entered close to the sunset. I think there were two entrances, we entered from the back and parked right next to the turnstiles. There are boutique state affiliates in museums such as a small cafe at the entrance, and there are beautiful works such as a Roman bath, a church, a holy stalagmite at the top. All of them were impressive, but when they passed the passage and started to descend the stairs, it was as if BC. You feel as if you are going back to the years, enormous structures, architecture fascinates you. I don't know if we had gone at noon, maybe we wouldn't have been so impressed, but while we were walking around, our chins were hanging down to our knees. We captured some great poses (unfortunately I can't post them here). You should definitely visit this ancient city. Even if you bring it to the sunset, you will understand what I mean.;;;;;;;;;;;;;;;;
"We passed by ferry from Dalyan. If your car is close to the ground, do not go to the entrance, leave your car under the olive trees opposite the entrance. The entrance was 17 TL in August. Free for teachers. The ancient city is very beautiful, but unfortunately it has been neglected. One scene of the movie ""My Ice Cream Cream"" was shot in the ancient theater. It is beneficial for those who come to Dalyan to stop by.";;;;;;;;;;;;;;;;
It's hard to travel in the heat to benefit from your Müzekart.;;;;;;;;;;;;;;;;
Everywhere in this ancient heritage is unfortunately full of animal droppings. I went 2 days in a row. Not cleaned, smells and no maintenance. The animals were told they couldn't close the passage but at least the mess must be cleaned up. It needs to be taken care of immediately. In addition, there should be Turkish translation plates next to the stones written on -I think in Greek-, if their language can be deciphered. People wonder what he wrote. An ancient city doomed to its own fate... I'm so sorry. Not enough attention is paid to...;;;;;;;;;;;;;;;;
Definitely a place not worth visiting. Admission is 17.50 TL. No statues etc. Everything was destroyed and looted. You can't see anything but a pile of stones. There is no means of transportation. It is not possible to walk on the stones on the ground. Even the mosaics rise on unprotected people.;;;;;;;;;;;;;;;;
The ancient city of Dalyan is on the must-see list after seeing the splendor of the king's tombs. It is a large city and the theater is particularly well preserved. The mosaics behind the church are another proof that the same patterns were used in all Anatolian lands. Only the entrance was a bit of a surprise, as if the wires were cut, you can reach the real entrance above when you say that we are entering a leak. Don't be misled.;;;;;;;;;;;;;;;;
A place that must be seen and smells of history.;;;;;;;;;;;;;;;;
A wonderful corner from my paradise country. The combination of nature, history and perfect scenery;;;;;;;;;;;;;;;;
Miletos expelled his son, and his son Kaunos made a grave for himself on the steep surface of the mountain out of fear.;;;;;;;;;;;;;;;;
The roads are very bad, the business is very bad. It doesn't go that far.;;;;;;;;;;;;;;;;
When the restoration and excavation works progress, it will be a much more beautiful ancient city. I think the part on the shore of the lake is much more beautiful, even as it is. The ancients know their business;;;;;;;;;;;;;;;;
amazing place a history to go and see;;;;;;;;;;;;;;;;
Make sure to visit these places, wonderful nature, beauty, forest, sea, greenery..amazing..;;;;;;;;;;;;;;;;
You go to the ancient city of Kaunos with the boaters in the Kaunos Tea Garden in the center of Dalyan, for a round trip fee of 7.5 liras, with a 20-minute village road walk. Other options are to take the car ferry and go by car, start walking by watching the king tombs and admiring the walkway. a couple of villagers sell cold pomegranate juice etc. Also, the branches of fig/pomegranate trees hang down on the road. Take one or two from them and continue to eat them. There is an opuntia type cactus that produces the fruit we call prickly figs. You can also get prickly figs from it, but beware of thorns and burning hairs! The entrance to the ancient city of Kaunos is 17.5 lira, the museum card is valid, there is the church and mosaics on the left at the first entrance, the magnificent amphitheater, the view from the theater is magnificent, you cannot climb the castle, it's dangerous! After the theater, you look at the round structure on the road parallel to the place you came from, and then you go to the agora-fountain-temple part by stairs from the floor like the door ahead. I sat and watched the scenery, I thought about what the people of that place were doing in the theater in that temple on those roads, I learned who the kings/leaders were and tried to imagine, it is a very impressive place, take a look at the last ruins of the bath, look at the drawing showing the whole state of the bath in detail and admire the magnificent architecture, engraved as one of the places where I was impressed...;;;;;;;;;;;;;;;;
For transportation to the area, you can cross the Dalyan Bosphorus by boat by paying 14 TL round trip fee for two people from Dalyan. After you pass, the royal tombs greet you, and you can reach the area after walking for 20 minutes by following this road. I recommend you to read the history and go, it has a wonderful ambiance. I do not recommend climbing the walls to the east of the ancient theater. As of September 2020, if you do not have a museum card, the entrance fee is 14 TL.;;;;;;;;;;;;;;;;
"It is forbidden to enter the ancient city because it was written 6 years ago. that evening""";;;;;;;;;;;;;;;;
Great place to see;;;;;;;;;;;;;;;;
I can say that it has the most developed city structure among the ancient cities I have visited. There is not much left of the city. When you travel through history when your imagination combines with the ruins, you will realize that it is one of the most beautiful places to live. The nature is wonderful, bring your museum card and come;;;;;;;;;;;;;;;;
The ruins of Kaunos are worth seeing with its unique location and natural texture. You will travel back in time among the ruins of the port city. The theater of the city at the top, the temples, the fountain below, and the agora and the harbor street at the bottom. To see the whole view, it is necessary to climb the terrace temple or the hill on which the theater leans. The view from above is beautiful and makes for great photos for your memories.;;;;;;;;;;;;;;;;
The beauty of the amphitheater cannot be described. You have to be in that atmosphere. I say don't miss it.;;;;;;;;;;;;;;;;
It is difficult to find the entrance to the ancient city, they made a very small sign. The entrance is very bad.;;;;;;;;;;;;;;;;
peaceful place to see;;;;;;;;;;;;;;;;
THANK YOU TO THE MINISTRY OF CULTURE AND ALL THE ARCHAEOLOGISTS WHO CARRIED HISTORY TO THE PRESENT EXCAVATIONS THAT WERE EXTENSIVELY A CITY OF THAT TIME IS A HUGE AREA;;;;;;;;;;;;;;;;
It goes back 3,000 years, must see;;;;;;;;;;;;;;;;
Visible but not superb...restoration and excavation are poor;;;;;;;;;;;;;;;;
Prices are a bit expensive otherwise no problem;;;;;;;;;;;;;;;;
I have visited many ancient cities so far. It was one of the places where I was most impressed. It was pretty quiet due to the pandemic. There were puddles in certain areas in March. In that way, he added a different magic to himself. You can also go from Dalyan by boat. You can also go around Köyceğiz Lake by car. We went by car and the views of Köyceğiz Lake on the road were also excellent.;;;;;;;;;;;;;;;;
A beautiful ancient city.;;;;;;;;;;;;;;;;
I wonder how the natural look will be when the maintenance and repair is over.;;;;;;;;;;;;;;;;
It is possible to go from Dalyan by boat tour or by boat. After crossing the street, there is an average of 1 km uphill walking distance. It is not a suitable choice for lunch hours, it is a difficult journey. If you do not have a museum card, you can enter the ancient city for 14 TL. After you enter, the signpost greets you. After that, it is entirely up to you, I think that the necessary care is not taken. There is a ban on climbing to the king's tombs, there are people who go out, of course, but it is said that it is risky. There was a mention of broken rocks. On the hill almost behind the ancient theater there is a wall like a castle wall, I don't know if it's free to climb there or not, it has a very steep slope. I would like to see the view from there;;;;;;;;;;;;;;;;
A magnificent ancient city with its amphitheater built on a hill overlooking Dalyan Bay.;;;;;;;;;;;;;;;;
It is a must visit place. As I walked there, I felt as if I lived here centuries ago. Its incredible architectural features also amaze people.;;;;;;;;;;;;;;;;
Transportation is seriously troublesome and it is difficult to find someone who gives information about this issue in Dalyan. Let me try to explain to you. If you are going with your own vehicle, you can take a 3-car ferry departing in front of Dalyan Orange Hotel. I was told to walk the 1.5 km road to make the crossing (I couldn't find that boat). Good thing I couldn't find it. You have to walk for an average of 20-25 minutes under the heat. If you don't have a museum card for the entrance to the ancient city, it's seriously difficult to walk around under the sun for 14₺. Why isn't there a guide anywhere? I don't know. I wish Muğla municipality would put a guide and give little information.;;;;;;;;;;;;;;;;
I recommend those who have fallen on the way to visit it for a journey into history.;;;;;;;;;;;;;;;;
We knew that Dalyan went with different options. However, we chose to go by Köyceğiz by wandering around Köyceğiz Lake and watching the magnificent view in order not to risk our trip due to February, which is the off-season. .Kaunos Ancient City is one of the places to visit. The only problem is that the prices of the buffet at the entrance are way too expensive.;;;;;;;;;;;;;;;;
It's not very hot, but it's worth seeing, the roads are pretty boring. We came from the planter, the road problems, the way of the sheep is very narrow;;;;;;;;;;;;;;;;
The ancient city entrance road is narrow, there is no parking lot, you park your car on the side of the road and go up the stony road towards the ancient city, there is a mini ferry in Dalyan down the road.;;;;;;;;;;;;;;;;
The historical city is really impressive but the buildings are very lacking. Many are almost exclusively ground. However, the work continues. Regardless, I would recommend a business trip.;;;;;;;;;;;;;;;;
It is a large ancient city spread over a wide area within walking distance to the mountain where the Kaunos King tombs are located in the Dalyan region. You can reach it by walking 1-1.5 km by crossing the boat from Dalyan. It would be better not to visit, especially at noon. Because the hot weather is quite challenging. Its church, ancient theatre, agora, bath and settlements have survived to the present day. The entrance fee is 14 TL. You can also enter with a museum card. Sandal fee is 7.5 TL. History buffs should definitely see it.;;;;;;;;;;;;;;;;
"The ancient city of Kaunas is a fascinating place. As far as I can see, the only restored place is the theater. Although there is the rest. It has been cleaned a little, its streets are open... It is worth seeing even in this state. You can go on tours or you can go to the opposite shore from the center of Dalyan by boat and walk. There is a place on your way that makes very good pancakes and ayran. You can chat with the villagers who sell their products on the road. If you are going on foot, go early in the morning or towards the evening. Pay attention to the air temperature. Have an umbrella or a hat and water. Although, there is a spring near the Rock Tombs on the road. We used to go to the rock tombs and see them. Last time we went, they fenced it off and put ""dangerous"" warnings. If you say ""three-five rocks"" to such ruins";;;;;;;;;;;;;;;;
historical place to visit in Dalyan. You can cross from Dalyan by boat (7.5 TL round trip) and then continue on foot, (there are ferries in vehicles). Entrance fee to the ancient city is 15 TL.;"try the hot springs.""";https://www.google.com.tr/none;none;;;;;;;;;;;;;
Old campus built on top of the mountain;;;;;;;;;;;;;;;;
We took the ferry from Ortaca to the Kaunos region in 5 minutes. Getting on and off the ferry is very difficult. They place 4 cars at the bottom. Entry and exit areas are narrow. There are many vehicles waiting. You are under stress. There is a wall behind, the officials warn that there is a car, but in vain. I will never go again. If you don't want to go by ferry, you have to go 80 km by land.;;;;;;;;;;;;;;;;
The ancient king tombs of Kaunos are worth seeing.;;;;;;;;;;;;;;;;
KAUNOS CASTLE, DALYAN CHANNELS TEARS OF VEBYBLISApollon's son becomes the twins of Miletos, King of Caria. The man is called Kaunos and the girl is called Byblis.\Byblis falls in love with Kaunos. byblis;;;;;;;;;;;;;;;;
I'm sure it would be much more useful to know about its history before going to such places. It is a good example to see how ancient civilizations lived. Make sure to go down to the beach. Goats and donkeys became owners of the place. I recommend not to go in the summer day at noon. Be sure to have water with you and the energy to go back uphill. Entry fee is 14 TL, children under 18 are free.;He establishes the city named after himself. Byblis, on the other hand, wanted to end his life because of his unrequited love.;Throws himself off a high rock. But Nymphs (nymphs) take pity on Byblis and turn it into a spring. Byblis' tears become rivers, ages stop.;https://www.google.com.tr/none;none;;;;;;;;;;;;
An ancient city with a beautiful view. I'm sure it will be more beautiful when the works are completed;;;;;;;;;;;;;;;;
Impressive..an ancient city;;;;;;;;;;;;;;;;
It should definitely be seen when it comes to Dalyan. You can go not only to see the ancient city but also to see the view. Unfortunately, due attention was not paid to the ancient city, and the excavations were in place for a long time. There isn't even enough descriptive information about the ruins. Since it will be very hot in the summer, it may be more comfortable to go towards the evening, and it can also be an opportunity to watch the sunset. Entrance fee is 10 TL, museum card is valid. They sell water inside for 5 liras.;;;;;;;;;;;;;;;;
It's definitely a place to come and see. About 4 hours passed while we were walking around, we saw the tombs in the excavations, each stone has a separate date, and we looked at it secretly, even if it was covered 🤗;;;;;;;;;;;;;;;;
made a trip to many places for the Fethiye holiday we came to in August. This was one of the places we were curious about and we had the opportunity to stop by. First of all, if you come to the riverside of Dalyan by car and pass by boat, you have to walk 1 km uphill to the ancient city. If you come by car, there are small ferries that pass them across. The ancient city is beautiful and well-maintained, the entrance fee is reasonable, and there is a resting area etc.. Everything has been thought of. A must see place. I advise.;;;;;;;;;;;;;;;;
It is a very beautiful place worth seeing, but if you go from Dalyan to a place between Köyceğiz and Dalyan, you should cross the river and walk for 15-20 minutes. On the other hand, it is a little far from the car. If you go, take plenty of cold water with you, don't go out without a hat. My wife and I were pretty fried. There are places on the road that sell pomegranate and orange juice. Pomegranate gardens, fig trees as much as possible, the natural environment is wonderful, actually, there is no need to explain 😁 if you have a maximum credit card with museum fee, it's free (it's good for a museum card, it worked 😂) otherwise, if I remember correctly, you pay a fee of 20 TL. I didn't go into the details much since I passed for free 🙈😹 I was very sorry that I didn't take a picture in the ancient theater, but it was so hot that I took my breath away. Long story short, go 😹 see the fish and go to the ancient city of Kaunos😊;;;;;;;;;;;;;;;;
If you are interested in history, you must see it.;;;;;;;;;;;;;;;;
place to go for those who love historical places. but unfortunately, there is also the classical goat voting of the ruins here. It's hard to travel in very hot weather. There are places like theatre, Turkish bath etc. at the top are the ramparts. You can exit the trails. but a bit difficult. Entry is 14 TL. Free under 18. there is a place like a buffet, wc, sitting area;;;;;;;;;;;;;;;;
I recommend you to see the king tombs and the ancient city;;;;;;;;;;;;;;;;
It does not satisfy anyone who has seen Ephesus and aphrodisias, do not come in vain;;;;;;;;;;;;;;;;
Kaunos King Cemetery, located in Ortaca region of Muğla, is also referred to as Dalyan Rock Tombs in some sources. These tombs are thought to belong to kings. The powerful and magnificent tombs created by carving into the mountains also reflect the power of the ancient city in a sense.;;;;;;;;;;;;;;;;
The historical texture of the landscape is beautiful, but the landscaping is not done. Entry is 14 TL, children and teachers are free. Iztuzu view looks great. My advice is to take the ferry from Dalyan by car. If you get on the ferry on foot, you will have to go uphill. It is difficult in the heat.;;;;;;;;;;;;;;;;
Do not go with small children. It's very hot in the summer and you have to walk a bit. There is a buffet next to the church. This. Ice cream and there. The view is beautiful towards the lake;;;;;;;;;;;;;;;;
One of the must-see ruins;;;;;;;;;;;;;;;;
The seaside was also a very nice trade destination.;;;;;;;;;;;;;;;;
"Location information is incorrect; It was written as Ortaca/Koycegiz and the location was specified as Ortaca again. Köyceğiz and Ortaca are both separate districts of Muğla province and the ancient city of Kaunos is within the borders of Çandır Neighborhood of Köyceğiz District. In summary, the mention of Kaunos with Dalyan consists of the fact that Dalyan sees Kaunos from the opposite side.";;;;;;;;;;;;;;;;
really liked the ancient city. It just might be a little difficult to get around. If you are in Dalyan, you have to cross the river by ferry. My advice is to switch to 20 liras with your car. There is a little slope up to the ancient city and it is hot.;;;;;;;;;;;;;;;;
You can reach Dalyan by small car ferry (easier) or by car (more difficult) by circumnavigating Köyceğiz Lake. The ruins are relatively well preserved and spread over a wide area. There is a very beautiful view from the hill to the Dalyan Strait. If you walk down, you can reach the reeds and the waterfront. Don't leave without seeing this place, it's a really nice experience.;;;;;;;;;;;;;;;;
"It is a very beautiful ancient city that must be visited. but when we asked for information at the entrance and how far the area extends, we got the answer, ""Walk and see as much as you can,"" there is a really interesting museum staff. and the way is really hard. You can come by car via Köycegiz. On the way back, you can take the ferry to the Dalyan side for 20 TL and continue.";;;;;;;;;;;;;;;;
Perfect place historical nature;;;;;;;;;;;;;;;;
It has a magnificent beauty, first you cross the river by boat (5TL and free until 10 years old) then 1-1.5 km uphill walk, entrance to the hill area (12 TL and free until 10 years old). The buildings need restoration and strengthening as they do everywhere in Turkey. At the same time, excavations should continue in this area. The ancient theater is exactly the same as the ancient theater of Patara, its atmosphere and acoustics are excellent. Due to its location in a dominant place, it has a magnificent view. It should be added to the list of absolute must-see places before you die.;;;;;;;;;;;;;;;;
It is a very beautiful ancient city, but unfortunately it has been neglected. You need to set aside 2-3 hours to visit.;;;;;;;;;;;;;;;;
I think it would be good if it was put in the background with more funding and work.;;;;;;;;;;;;;;;;
While you are in Dalyan, you should go to the other side of the river and see the ancient city. When you get to the opposite side, it is necessary to walk for 1 km, but it is a beautiful ancient city.;;;;;;;;;;;;;;;;
A wonderful ancient city. One feels at that time.;;;;;;;;;;;;;;;;
"Today I went all the way to the front, entered from the top first, parked the car under the tree. A sign in front of me says please buy a ticket. I looked around, there is no place to buy tickets, there are 3-5 men sitting 100 MT ahead and looking at me. Anyway, I said, I guess there is another entrance. I went back, went down, the small sign says Kaunos. I said, this cannot be the entrance, there is a dusty slope that is not maintained, there is no place to park the car around. I pressed it before I went in. To eat something down by the river. I went to a cafe and ate something, I said, there was an ancient city called Kaunos, what a place, the locals said; a neglected place is not worth going at all, they charge 10₺, and there is a fountain at the top, most of them are visible from there.";;;;;;;;;;;;;;;;
